Shipment_ID,Order_Date,Shipment_Date,Delivery_Date,Customer_ID,Customer_Region,Warehouse_Location,Product_Category,Shipping_Method,Shipping_Cost,Delivery_Status,Quantity_Shipped,Weight_Shipped,Distance_Shipped,Shipping_Provider,Handling_Cost,Fuel_Surcharge,Shipment_Value,Return_Status,Damaged_Goods,Customer_Satisfaction_Score,Delivery_Days,Carrier_On_Time_Percentage
471,4/15/2020,4/16/2020,4/20/2020,1086,Asia,São Paulo,Apparel,Ground,97.13010128,On-Time,17,79.64846116,3083.500715,FedEx,8.446643595,3.631284428,556.3911235,Yes,No,4.812864122,8,89.61007841
472,4/16/2020,4/20/2020,4/21/2020,3090,South America,Tokyo,Apparel,Sea,80.15975819,On-Time,19,5.43765046,2179.105059,UPS,5.472819853,2.570818219,143.0414471,No,Yes,4.852256451,9,97.15116658
473,4/17/2020,4/20/2020,4/20/2020,4456,South America,New York,Toys,Air,12.02043236,On-Time,11,85.58132206,2137.939569,FedEx,5.669956558,7.510329615,800.9829621,Yes,No,3.222891476,8,90.94716681
474,4/18/2020,4/22/2020,4/25/2020,4692,South America,Tokyo,Electronics,Sea,63.98972092,Delayed,48,65.98716641,2638.471784,UPS,5.367023048,3.39651845,588.2716317,Yes,Yes,3.426489007,9,88.48668676
475,4/19/2020,4/22/2020,4/22/2020,4506,Africa,Tokyo,Furniture,Ground,72.58696039,On-Time,5,43.72511431,1813.299232,UPS,10.80231285,4.28149442,737.7694801,Yes,Yes,1.742884742,6,92.65116158
476,4/20/2020,4/24/2020,4/24/2020,1407,South America,São Paulo,Apparel,Sea,84.29124932,Delayed,5,34.97006847,3134.037062,FedEx,16.36276462,4.036736576,447.5905673,Yes,Yes,3.781232432,8,95.8369454
477,4/21/2020,4/22/2020,4/24/2020,4554,North America,São Paulo,Toys,Air,15.0402078,On-Time,14,2.415271903,162.5361531,FedEx,12.24146061,7.126612256,412.4167286,No,Yes,1.282635171,5,85.36747245
478,4/22/2020,4/26/2020,5/1/2020,3711,South America,Tokyo,Food,Air,53.20970452,On-Time,26,82.6088871,4849.757796,UPS,18.07771859,9.177956261,143.2984446,No,Yes,2.138742743,7,82.04301383
479,4/23/2020,4/24/2020,4/26/2020,4088,Africa,Berlin,Apparel,Air,58.18337854,Delayed,8,14.70082447,4624.29787,DHL,13.45780079,6.667560613,547.6628267,No,No,3.673453389,7,88.22734425
480,4/24/2020,4/28/2020,5/3/2020,2668,South America,São Paulo,Furniture,Ground,25.22123764,Delayed,5,31.29942819,4676.998111,DHL,14.40812208,4.715825961,538.7770566,Yes,No,2.241240526,7,84.07587758
481,4/25/2020,4/29/2020,5/1/2020,1147,Asia,Johannesburg,Electronics,Air,39.02048287,Delayed,7,57.12614455,1831.367443,DHL,14.01693014,7.792051147,494.6969422,Yes,Yes,1.199387496,8,88.16128233
482,4/26/2020,4/28/2020,5/4/2020,3324,Asia,Johannesburg,Apparel,Ground,49.61995536,Delayed,16,24.97626371,2664.135879,DHL,10.09026548,6.409713241,753.4924464,Yes,Yes,4.327481637,9,98.82991528
483,4/27/2020,4/28/2020,5/2/2020,1231,Africa,New York,Apparel,Sea,84.98887192,Delayed,14,49.96547614,4771.111709,UPS,14.4080988,0.606103571,840.87918,No,No,2.241320029,7,90.90831978
484,4/28/2020,4/30/2020,5/7/2020,4897,North America,Tokyo,Toys,Air,93.64668095,On-Time,37,81.02961146,4512.706822,DHL,3.254739436,0.956635864,763.2501912,No,Yes,1.252420899,4,93.17840423
485,4/29/2020,4/30/2020,5/6/2020,2950,North America,Berlin,Food,Air,66.5580546,Delayed,41,47.31852451,3953.319935,DHL,17.47732649,0.379169441,186.6724557,No,Yes,1.299152658,5,92.88064003
486,4/30/2020,5/2/2020,5/3/2020,1365,Europe,New York,Food,Air,45.54506674,Delayed,4,94.92324574,2042.584633,DHL,16.00061858,4.568163262,640.9565338,Yes,Yes,2.007035195,7,95.59331589
487,5/1/2020,5/4/2020,5/10/2020,4299,Africa,Tokyo,Electronics,Sea,32.8627916,On-Time,36,84.82631173,2826.052724,UPS,6.414139248,8.258534343,126.3069504,Yes,No,1.712063789,3,97.93844338
488,5/2/2020,5/6/2020,5/9/2020,2674,South America,São Paulo,Furniture,Air,98.3921666,On-Time,48,33.63740392,3966.633246,FedEx,15.82458418,3.130831694,709.8911731,No,Yes,4.097200471,8,92.51754387
489,5/3/2020,5/4/2020,5/11/2020,1435,Africa,Johannesburg,Electronics,Ground,98.47179983,Delayed,17,40.2962314,1372.329858,DHL,2.227566825,3.841601831,412.7471417,Yes,Yes,2.286736187,5,89.04579825
490,5/4/2020,5/5/2020,5/12/2020,1398,Europe,Berlin,Apparel,Sea,93.24792534,Delayed,47,42.62100934,3135.982347,UPS,5.910438305,9.094771084,175.8740085,Yes,No,4.21878314,4,86.03878798
491,5/5/2020,5/9/2020,5/8/2020,2234,Africa,Johannesburg,Apparel,Sea,80.71022349,Delayed,36,62.80485557,4141.392281,UPS,3.172470296,8.369034453,868.9483141,No,Yes,1.695383991,7,86.8452117
492,5/6/2020,5/7/2020,5/10/2020,2414,Africa,São Paulo,Food,Sea,39.32015894,On-Time,6,29.03617505,3540.199411,DHL,16.0440845,6.650481124,633.3079221,Yes,Yes,2.971516718,4,86.35513155
493,5/7/2020,5/8/2020,5/10/2020,3546,Europe,Tokyo,Furniture,Sea,83.53004351,Delayed,16,96.94028931,2402.60835,FedEx,15.60573472,2.668037821,386.9887196,Yes,No,3.752148534,8,86.16484433
494,5/8/2020,5/10/2020,5/14/2020,3587,North America,São Paulo,Toys,Sea,46.79137155,On-Time,29,61.06407995,2927.195714,FedEx,16.64544843,1.170414827,79.19082067,No,No,3.607963415,7,93.19787508
495,5/9/2020,5/10/2020,5/18/2020,1562,South America,São Paulo,Furniture,Ground,39.40957883,On-Time,36,40.24046504,4943.49096,FedEx,2.08067048,0.160588227,560.4447461,Yes,Yes,3.40451764,3,91.16647157
496,5/10/2020,5/13/2020,5/15/2020,4562,Europe,Johannesburg,Apparel,Sea,77.03788226,On-Time,38,64.67847664,3013.919095,UPS,11.02218908,1.070106726,927.0645846,Yes,No,4.699286408,5,83.83790585
497,5/11/2020,5/14/2020,5/15/2020,3489,Asia,Berlin,Toys,Air,17.16885349,On-Time,37,39.84279855,3930.232593,DHL,14.68705156,2.925964436,616.5608411,Yes,Yes,1.914100591,9,98.42289436
498,5/12/2020,5/16/2020,5/15/2020,2284,North America,São Paulo,Furniture,Sea,14.3706451,Delayed,48,81.87067026,3635.757774,DHL,4.797220317,5.517900636,973.0680744,Yes,Yes,2.974876818,3,88.12678479
499,5/13/2020,5/14/2020,5/20/2020,1772,Asia,Johannesburg,Furniture,Sea,50.31583275,On-Time,48,57.00017557,3510.438171,UPS,13.6962331,0.640000828,179.6285624,No,No,4.5359702,7,90.75564162
500,5/14/2020,5/18/2020,5/18/2020,3397,North America,Berlin,Toys,Sea,50.10749207,On-Time,10,4.676065089,3584.681585,DHL,3.513981788,1.362277783,589.8898494,No,Yes,1.311575062,6,93.34941837
501,5/15/2020,5/18/2020,5/24/2020,3037,South America,Tokyo,Apparel,Sea,90.60797378,Delayed,41,18.08730831,2277.504659,DHL,5.26386541,1.810807023,808.2187956,Yes,No,1.223553073,5,91.65987016
502,5/16/2020,5/17/2020,5/20/2020,4423,South America,Tokyo,Furniture,Sea,21.35377867,On-Time,36,86.56690032,2376.059271,FedEx,10.56434267,6.31982093,549.2636946,No,No,1.93320915,4,85.90998361
503,5/17/2020,5/18/2020,5/26/2020,3567,Africa,New York,Toys,Ground,21.09555347,Delayed,29,56.50853272,2344.635059,DHL,13.76417275,6.15789799,136.5130382,No,No,3.532084878,7,95.1564249
504,5/18/2020,5/22/2020,5/21/2020,2343,Asia,Johannesburg,Apparel,Ground,23.27073404,On-Time,14,95.05917591,175.94049,DHL,4.625644285,5.507657264,603.7417015,No,Yes,2.039518506,3,82.09291915
505,5/19/2020,5/22/2020,5/28/2020,3185,North America,Berlin,Toys,Sea,12.67626352,Delayed,4,7.70602013,1212.915998,UPS,5.334019955,2.505014247,631.1510106,Yes,No,1.760959535,8,90.81092086
506,5/20/2020,5/21/2020,5/24/2020,2573,South America,São Paulo,Toys,Ground,16.4558564,On-Time,44,29.87843269,781.2743932,UPS,5.680034607,3.711196912,742.2737861,Yes,Yes,2.835209261,9,85.19302724
507,5/21/2020,5/25/2020,5/28/2020,4694,Europe,Tokyo,Furniture,Air,69.38828801,On-Time,42,19.75756564,4433.360607,FedEx,6.296614485,0.966897163,773.1509394,No,No,3.454392275,6,91.69948499
508,5/22/2020,5/25/2020,5/30/2020,1991,South America,Berlin,Apparel,Sea,48.84258962,Delayed,36,55.60710908,1382.097139,UPS,6.077969273,2.264606038,782.2340538,No,No,1.994230828,9,84.14187614
509,5/23/2020,5/27/2020,5/27/2020,3415,Europe,Johannesburg,Furniture,Air,78.72427604,On-Time,45,38.58788669,700.828746,FedEx,9.112683953,8.977052265,680.272174,No,Yes,2.202764747,8,94.67179345
510,5/24/2020,5/26/2020,6/2/2020,4291,North America,New York,Electronics,Air,99.33379467,On-Time,13,16.14871664,607.6369902,FedEx,13.76821372,9.796917464,255.0206271,No,Yes,3.454237219,7,84.32319029
511,5/25/2020,5/26/2020,6/2/2020,4408,South America,Tokyo,Electronics,Sea,69.3131213,Delayed,46,64.45381544,3502.949274,DHL,9.884572096,6.476595856,434.023968,Yes,No,4.782953688,4,96.91745056
512,5/26/2020,5/28/2020,6/4/2020,2246,South America,Berlin,Apparel,Air,14.54100136,On-Time,18,53.8616874,40.35572147,FedEx,15.96753036,9.16823292,787.323474,No,Yes,3.69896691,3,96.36954319
513,5/27/2020,5/30/2020,6/3/2020,4719,North America,Berlin,Toys,Air,19.41065783,On-Time,33,27.836257,2361.808965,DHL,14.94683311,6.427419004,955.7556342,Yes,Yes,4.131616574,5,86.88547559
514,5/28/2020,5/30/2020,6/6/2020,4839,South America,Berlin,Furniture,Air,89.29036763,Delayed,21,48.2372501,603.1668169,FedEx,4.277484453,0.331964861,124.9996166,Yes,No,2.467240379,6,87.33058549
515,5/29/2020,5/31/2020,6/1/2020,1359,Europe,Johannesburg,Furniture,Sea,57.47463501,Delayed,16,74.70096235,4249.820254,UPS,2.87914922,9.96762585,558.7598439,Yes,No,2.089017438,7,93.3285657
516,5/30/2020,6/2/2020,6/4/2020,1920,South America,Johannesburg,Apparel,Sea,84.23534435,Delayed,15,20.92453162,4792.667279,UPS,17.80294815,0.989523017,346.8961578,Yes,Yes,2.817070973,7,81.71709722
517,5/31/2020,6/4/2020,6/4/2020,3376,Asia,Johannesburg,Apparel,Air,87.09511026,Delayed,5,29.6441218,4794.185535,UPS,3.436959198,6.826418014,264.1241996,Yes,No,4.228531315,7,81.53746883
518,6/1/2020,6/3/2020,6/6/2020,4009,Africa,São Paulo,Electronics,Sea,93.49070873,Delayed,6,34.93804322,2215.400904,FedEx,4.670105253,2.528362031,530.5201493,Yes,No,2.825198567,7,82.59015974
519,6/2/2020,6/6/2020,6/11/2020,3510,Europe,Berlin,Food,Sea,95.48462849,On-Time,38,74.7992805,3226.128974,FedEx,2.39839896,3.919811129,625.7848735,Yes,No,4.386901635,3,90.68703137
520,6/3/2020,6/5/2020,6/10/2020,3993,Asia,Tokyo,Apparel,Air,59.93432169,Delayed,3,84.76879866,3002.523641,DHL,13.31005458,6.459341848,59.28361985,No,Yes,4.955087923,5,82.83104379
521,6/4/2020,6/8/2020,6/8/2020,1962,North America,Johannesburg,Food,Sea,40.6918155,On-Time,48,37.9506554,1756.694118,DHL,12.48267014,4.364873493,791.1962436,Yes,Yes,1.288106663,4,85.27472835
522,6/5/2020,6/8/2020,6/14/2020,4632,Europe,Johannesburg,Apparel,Ground,96.56783869,Delayed,12,30.01377575,2225.881812,DHL,19.764266,2.505460589,828.8880247,No,Yes,1.181640624,6,92.29131674
523,6/6/2020,6/8/2020,6/14/2020,2827,Africa,Berlin,Toys,Sea,59.26657654,On-Time,36,88.99995246,330.9752492,DHL,17.96478313,3.344461869,967.2352833,No,No,1.598358812,9,80.29685178
524,6/7/2020,6/10/2020,6/13/2020,4453,Africa,Johannesburg,Toys,Ground,15.78274507,On-Time,33,99.93681075,3980.538173,FedEx,9.395177195,3.415481169,221.6115466,No,Yes,2.537478703,7,83.42449555
525,6/8/2020,6/10/2020,6/17/2020,3883,North America,São Paulo,Electronics,Air,67.84988951,Delayed,36,67.20018715,1211.609526,FedEx,8.688545136,9.593239045,614.8249342,No,No,1.524168837,8,97.66868259
526,6/9/2020,6/12/2020,6/14/2020,2613,North America,São Paulo,Electronics,Sea,62.89162754,On-Time,33,99.00307119,2308.031382,DHL,7.343336617,7.986130159,455.2941048,No,No,4.48265791,7,92.60797484
527,6/10/2020,6/13/2020,6/14/2020,2640,Europe,Johannesburg,Food,Air,90.62135856,On-Time,31,66.16664464,2408.297461,FedEx,4.743324561,4.585487715,368.086459,Yes,No,1.092585004,5,85.80547117
528,6/11/2020,6/13/2020,6/16/2020,3216,South America,Berlin,Apparel,Air,68.78684702,Delayed,21,73.47929706,2807.951578,FedEx,4.485505819,1.998209203,587.3517789,Yes,No,2.263170865,5,80.86076506
529,6/12/2020,6/14/2020,6/16/2020,1216,North America,Berlin,Furniture,Air,41.4147182,Delayed,27,39.17127215,4091.204423,FedEx,4.381106744,8.110161103,793.2639386,No,Yes,1.738778518,3,91.13492736
530,6/13/2020,6/15/2020,6/22/2020,1377,South America,Berlin,Electronics,Air,96.96031531,Delayed,27,43.58027093,3462.48642,FedEx,4.054065629,1.571824716,71.90014427,No,No,4.726157321,3,84.23445989
531,6/14/2020,6/15/2020,6/17/2020,1118,Asia,New York,Furniture,Air,82.14575374,Delayed,8,14.84149857,3318.684615,DHL,6.329216763,2.104622171,970.9301069,No,No,3.67792402,8,98.24333334
532,6/15/2020,6/19/2020,6/23/2020,1189,Africa,Johannesburg,Furniture,Sea,66.73758565,On-Time,37,82.36362647,2638.460024,DHL,7.520035346,3.660133918,819.3875064,Yes,Yes,4.648121026,8,93.05225814
533,6/16/2020,6/17/2020,6/25/2020,3814,South America,Berlin,Apparel,Ground,36.36326831,On-Time,32,93.14037357,488.8192172,FedEx,19.30842148,8.803481959,763.5960185,No,No,4.889314841,3,98.50835384
534,6/17/2020,6/18/2020,6/22/2020,1369,Africa,São Paulo,Food,Sea,43.61862667,On-Time,26,62.5320943,2016.022274,UPS,12.41251852,1.317866686,772.3680131,Yes,Yes,2.988392975,6,96.12907905
535,6/18/2020,6/21/2020,6/24/2020,2801,South America,Tokyo,Apparel,Sea,70.29729317,On-Time,2,34.69290719,4787.011088,DHL,19.77672394,1.222341929,419.6076741,Yes,Yes,1.937276432,8,89.17752089
536,6/19/2020,6/21/2020,6/25/2020,3196,Asia,Tokyo,Electronics,Sea,16.47827366,On-Time,12,15.82462437,4977.784896,DHL,8.704405061,4.939749883,764.0395233,No,Yes,1.774915145,3,92.72169981
537,6/20/2020,6/24/2020,6/27/2020,4747,North America,Berlin,Furniture,Sea,33.10125325,On-Time,22,26.88304486,3655.185749,UPS,10.23727939,2.764105411,417.4316982,Yes,No,1.891675447,7,95.43003672
538,6/21/2020,6/24/2020,6/25/2020,1651,Asia,Tokyo,Apparel,Ground,74.25108401,Delayed,17,25.91333687,1145.299666,DHL,7.842415865,5.687279416,903.7714881,Yes,Yes,3.83437323,3,90.98539115
539,6/22/2020,6/23/2020,6/27/2020,2882,North America,Tokyo,Apparel,Sea,53.20166589,On-Time,7,61.54602447,518.4343236,UPS,5.291977716,4.516366847,218.3612641,Yes,No,1.161782912,9,81.16826252
540,6/23/2020,6/25/2020,6/30/2020,2511,North America,New York,Apparel,Air,46.21542083,On-Time,43,94.5312278,2079.674152,UPS,4.57696474,4.349591064,327.730053,No,Yes,1.205444292,6,88.93847996
541,6/24/2020,6/27/2020,6/29/2020,1769,Africa,São Paulo,Electronics,Sea,23.63118602,On-Time,4,5.303052752,4284.293793,FedEx,19.01142556,1.119729705,573.7706656,No,Yes,3.43257177,3,82.48089328
542,6/25/2020,6/27/2020,6/29/2020,3421,Asia,São Paulo,Food,Sea,49.7664131,Delayed,37,0.60171881,3612.102557,DHL,19.76259227,1.410496902,353.2504841,No,Yes,3.568228587,3,93.58208873
543,6/26/2020,6/29/2020,7/5/2020,1780,South America,New York,Apparel,Ground,79.36227737,Delayed,38,60.21810346,4420.622265,UPS,2.808370937,8.210785774,453.025383,No,Yes,3.661051697,7,92.9319494
544,6/27/2020,6/29/2020,7/6/2020,2716,Asia,New York,Electronics,Ground,33.76115615,Delayed,32,28.76401598,3082.72381,FedEx,4.706225745,8.858827376,517.8015549,No,No,2.487522018,8,98.86525565
545,6/28/2020,6/29/2020,7/4/2020,3207,Africa,Tokyo,Furniture,Air,10.4858688,Delayed,11,88.11456006,660.3385393,DHL,9.623433661,2.346835329,863.5356814,No,No,4.223779555,7,91.94738623
546,6/29/2020,7/3/2020,7/8/2020,3398,North America,Johannesburg,Toys,Sea,70.1654411,On-Time,1,33.06140564,582.8318753,FedEx,5.354002574,1.134605015,547.0326409,No,Yes,3.134498351,9,95.20262091
547,6/30/2020,7/1/2020,7/9/2020,4983,Africa,Tokyo,Electronics,Sea,97.5363944,On-Time,25,29.32889125,249.5314901,FedEx,8.549847085,0.534166719,394.3368562,No,Yes,1.42186252,9,85.09746917
548,7/1/2020,7/5/2020,7/4/2020,2311,Europe,New York,Toys,Sea,64.61439072,On-Time,42,27.31630681,2839.729053,UPS,4.323734297,6.082976137,285.3493558,Yes,Yes,4.188397228,7,86.46045857
549,7/2/2020,7/4/2020,7/8/2020,4359,Europe,São Paulo,Apparel,Air,20.7929673,Delayed,24,14.91285631,1222.002321,DHL,10.21721162,7.153532125,438.2421799,No,No,4.812271145,3,97.4234608
550,7/3/2020,7/6/2020,7/10/2020,3939,South America,Tokyo,Apparel,Ground,38.86597831,On-Time,43,58.36228219,3674.57437,FedEx,6.890503091,3.728099892,539.9492992,Yes,Yes,1.240145252,7,94.34865293
551,7/4/2020,7/5/2020,7/12/2020,2249,Africa,Johannesburg,Electronics,Air,88.08774532,On-Time,17,17.23725343,3434.38718,UPS,8.334291004,6.796758675,758.8091143,Yes,Yes,2.565405355,5,92.45011432
552,7/5/2020,7/9/2020,7/8/2020,1522,South America,Tokyo,Toys,Sea,30.93112668,On-Time,8,42.7508004,1597.372605,UPS,3.697627726,7.129588156,164.9963374,No,No,2.950064179,4,84.82652616
553,7/6/2020,7/7/2020,7/13/2020,1521,South America,Berlin,Apparel,Ground,64.69263131,Delayed,45,46.3667192,892.2403157,FedEx,9.706304913,9.353422814,260.5287288,Yes,Yes,1.58588304,4,93.27298065
554,7/7/2020,7/11/2020,7/11/2020,1782,Europe,Tokyo,Furniture,Ground,46.24040874,Delayed,27,2.538958664,520.9777455,FedEx,19.698637,0.648736378,410.6713151,Yes,Yes,4.470835791,7,96.84850926
555,7/8/2020,7/9/2020,7/11/2020,3320,South America,New York,Food,Air,28.70593493,Delayed,18,2.172324342,3689.203216,UPS,7.918994844,1.922917232,392.3784849,No,Yes,2.13659858,8,84.38515544
556,7/9/2020,7/13/2020,7/16/2020,1935,Europe,São Paulo,Food,Ground,83.20662042,On-Time,27,52.26116253,2257.700567,FedEx,17.77572695,0.685259876,422.1606832,Yes,Yes,4.13203416,6,93.41635501
557,7/10/2020,7/14/2020,7/14/2020,4473,North America,São Paulo,Apparel,Ground,76.85481488,On-Time,22,69.75545586,1624.414272,FedEx,17.17758455,8.679939333,803.8452014,No,No,3.683977928,9,87.48018511
558,7/11/2020,7/13/2020,7/17/2020,3230,Africa,New York,Toys,Sea,69.54319594,On-Time,16,94.24317699,4284.698549,DHL,19.13705153,7.9258716,357.9466828,Yes,No,3.39218329,7,82.25658085
559,7/12/2020,7/16/2020,7/20/2020,2688,South America,Berlin,Apparel,Sea,31.27029312,On-Time,2,18.32236877,2972.129951,UPS,16.22197122,5.746420706,526.8032714,Yes,No,1.768571395,8,94.50575285
560,7/13/2020,7/15/2020,7/17/2020,1487,Europe,New York,Toys,Ground,18.80713024,Delayed,5,10.77425154,2594.831659,FedEx,13.87274289,0.836634101,642.7116812,No,Yes,1.882814082,7,83.17559899
561,7/14/2020,7/18/2020,7/23/2020,2850,Asia,Tokyo,Furniture,Ground,61.85433968,On-Time,18,5.682746739,3719.462033,UPS,17.41852,2.733123587,270.5696227,Yes,Yes,1.189393619,3,84.8050292
562,7/15/2020,7/18/2020,7/20/2020,1845,South America,New York,Toys,Air,59.83100502,Delayed,3,43.8861375,4079.75987,DHL,3.361604252,2.977198481,732.7606178,Yes,No,1.962849719,9,94.87589878
563,7/16/2020,7/19/2020,7/20/2020,3171,North America,New York,Apparel,Air,26.95465084,On-Time,27,62.50316305,3433.505046,UPS,10.33095183,5.60743196,569.7557538,No,Yes,2.381774438,9,94.10052293
564,7/17/2020,7/20/2020,7/21/2020,4032,North America,Berlin,Furniture,Ground,15.06220249,Delayed,17,84.135059,2205.63153,UPS,19.8066123,2.58043894,474.4421049,No,Yes,4.332581215,8,84.82947825
565,7/18/2020,7/22/2020,7/26/2020,4697,Asia,Tokyo,Electronics,Sea,17.26376088,On-Time,16,68.42316579,1902.700975,UPS,15.85280272,0.729598639,819.2948254,Yes,No,2.465570667,9,97.87832767
566,7/19/2020,7/21/2020,7/24/2020,3837,Europe,Johannesburg,Food,Ground,99.34938879,On-Time,6,21.23189851,3860.608042,DHL,19.3173568,7.307623019,281.3204962,Yes,No,4.018487131,6,84.09041928
567,7/20/2020,7/22/2020,7/29/2020,3461,South America,Johannesburg,Apparel,Ground,80.52255053,Delayed,7,46.44615146,2594.356732,DHL,16.03341841,2.990802117,889.0171721,No,Yes,2.757769125,7,98.87882208
568,7/21/2020,7/25/2020,7/28/2020,3003,Europe,São Paulo,Apparel,Sea,92.97887284,Delayed,14,91.07946146,3524.886532,UPS,17.74787541,4.52374177,582.9962986,Yes,No,4.139473248,5,94.02009757
569,7/22/2020,7/25/2020,7/29/2020,2748,North America,New York,Apparel,Sea,27.554925,On-Time,38,33.01073572,4453.089958,UPS,14.71753338,1.27666635,628.7161354,No,Yes,4.905086402,8,87.45764612
570,7/23/2020,7/26/2020,7/27/2020,4243,Europe,São Paulo,Furniture,Air,96.45116827,On-Time,40,50.12367133,4580.294267,DHL,15.68903608,8.025483034,881.306016,No,No,1.959366232,4,82.47663493
571,7/24/2020,7/26/2020,7/29/2020,4359,North America,Berlin,Electronics,Air,22.83889163,On-Time,15,95.8772508,1395.80104,FedEx,11.41720418,5.655318769,826.7035535,No,No,4.449366448,8,86.08968915
572,7/25/2020,7/28/2020,7/30/2020,4506,Europe,Johannesburg,Toys,Air,55.81736457,Delayed,47,73.60344655,947.5708519,DHL,18.63627861,9.015856262,621.4839654,Yes,Yes,3.487296345,5,83.68103172
573,7/26/2020,7/27/2020,8/4/2020,1685,Asia,New York,Electronics,Air,84.6726116,On-Time,47,74.90016837,1313.823928,UPS,16.85070039,4.954715631,765.5283187,Yes,Yes,4.269177046,9,91.81495214
574,7/27/2020,7/29/2020,8/4/2020,3160,Africa,Berlin,Furniture,Sea,41.48230191,Delayed,48,25.60723344,3759.345135,FedEx,17.18992938,9.414256718,461.6535157,Yes,No,3.606343609,5,86.78024791
575,7/28/2020,7/31/2020,8/3/2020,3935,Asia,Berlin,Apparel,Ground,48.23456799,On-Time,33,41.76246277,1856.5896,FedEx,14.11416382,8.918682044,570.0088658,No,Yes,2.695798029,9,85.60513796
576,7/29/2020,7/31/2020,8/5/2020,4988,Asia,New York,Food,Air,21.53665993,On-Time,43,8.693045228,875.2125114,FedEx,7.482439048,5.764598565,108.9666299,Yes,Yes,1.912299758,5,94.38553064
577,7/30/2020,7/31/2020,8/7/2020,3169,Africa,Berlin,Apparel,Air,21.0629692,On-Time,27,60.84932377,500.9436076,DHL,2.641336317,9.338934381,135.3650221,No,Yes,1.280140901,6,84.38138926
578,7/31/2020,8/2/2020,8/3/2020,2567,Africa,New York,Toys,Sea,65.76114023,On-Time,29,10.82115137,1643.292812,DHL,18.84179233,3.230887473,837.954134,Yes,No,3.142073458,6,91.15089703
579,8/1/2020,8/3/2020,8/8/2020,2245,South America,New York,Food,Sea,70.79791318,Delayed,37,83.67300343,689.3208373,DHL,12.55016628,3.656421627,106.6880729,No,Yes,4.961304378,8,83.69732576
580,8/2/2020,8/4/2020,8/10/2020,4702,South America,Tokyo,Apparel,Ground,79.95992627,Delayed,5,81.54810181,790.3043265,DHL,7.366573481,0.454779513,210.9291694,No,Yes,3.95216722,6,93.58117355
581,8/3/2020,8/5/2020,8/10/2020,1038,Asia,São Paulo,Food,Ground,60.10138474,On-Time,29,53.59370756,3422.581027,UPS,4.684431941,5.892009068,806.041026,Yes,No,2.309382166,4,91.87730819
